event_index,event_kind,event_time_ms,current_bid_px,current_ask_px,candidate_status,candidate_reason,candidate_bounded,candidate_half_spread_ticks,fixed_half_spread_ticks,authoritative_half_spread_ticks,dynamic_overlay_changed,fixed_bid_px,fixed_ask_px,dynamic_bid_px,dynamic_ask_px,final_quote_behavior_changed,strict_gate_status,strict_gate_allowed,strict_gate_reason,order_endpoint_called,inference_scope
515,trade,1784713782944,65874.0,65875.0,pass,,True,1.00356333,0.5,1.00356333,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
516,trade,1784713783009,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
517,book,1784713783073,65874.0,65875.0,pass,,True,1.0035319,0.5,1.0035319,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
518,book,1784713783612,65874.0,65875.0,pass,,True,1.00552186,0.5,1.00552186,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
519,trade,1784713783679,65874.0,65875.0,pass,,True,0.65552186,0.5,0.65552186,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
520,book,1784713784148,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
521,trade,1784713784148,65874.0,65875.0,pass,,True,1.00429125,0.5,1.00429125,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
522,book,1784713784677,65874.0,65875.0,pass,,True,1.00361601,0.5,1.00361601,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
523,trade,1784713785004,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
524,trade,1784713785004,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
525,book,1784713785207,65874.0,65875.0,pass,,True,0.8051629,0.5,0.8051629,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
526,book,1784713785757,65874.0,65875.0,pass,,True,0.80516291,0.5,0.80516291,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
527,trade,1784713786095,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
528,book,1784713786347,65874.0,65875.0,pass,,True,1.00723092,0.5,1.00723092,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
529,book,1784713786902,65874.0,65875.0,pass,,True,1.2029913,0.5,1.2029913,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
530,trade,1784713787304,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
531,trade,1784713787304,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
532,book,1784713787505,65874.0,65875.0,pass,,True,1.00562444,0.5,1.00562444,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
533,trade,1784713787906,65874.0,65875.0,pass,,True,1.00562444,0.5,1.00562444,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
534,book,1784713788108,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
535,trade,1784713788108,65874.0,65875.0,pass,,True,1.05195091,0.5,1.05195091,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
536,book,1784713788635,65874.0,65875.0,pass,,True,1.00315107,0.5,1.00315107,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
537,book,1784713789189,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
538,trade,1784713789189,65874.0,65875.0,pass,,True,1.00310048,0.5,1.00310048,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
539,trade,1784713789189,65874.0,65875.0,pass,,True,0.75274461,0.5,0.75274461,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
540,book,1784713789730,65874.0,65875.0,pass,,True,0.75274077,0.5,0.75274077,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
541,trade,1784713789796,65874.0,65875.0,pass,,True,0.91188108,0.5,0.91188108,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
542,trade,1784713789796,65874.0,65875.0,pass,,True,0.94038213,0.5,0.94038213,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
543,trade,1784713789796,65874.0,65875.0,pass,,True,0.97549217,0.5,0.97549217,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
544,trade,1784713790006,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
545,book,1784713790352,65874.0,65875.0,pass,,True,1.00330954,0.5,1.00330954,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
546,trade,1784713790352,65874.0,65875.0,pass,,True,1.00330954,0.5,1.00330954,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
547,trade,1784713790420,65874.0,65875.0,pass,,True,1.00330954,0.5,1.00330954,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
548,book,1784713790873,65874.0,65875.0,pass,,True,1.00325663,0.5,1.00325663,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
549,book,1784713791429,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
550,trade,1784713791763,65874.0,65875.0,pass,,True,1.00317893,0.5,1.00317893,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
551,book,1784713791963,65874.0,65875.0,pass,,True,1.00317899,0.5,1.00317899,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
552,trade,1784713792232,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
553,book,1784713792570,65874.0,65875.0,pass,,True,1.00317899,0.5,1.00317899,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
554,trade,1784713792835,65874.0,65875.0,pass,,True,0.96575648,0.5,0.96575648,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
555,trade,1784713792835,65874.0,65875.0,pass,,True,0.99473234,0.5,0.99473234,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
556,trade,1784713792835,65874.0,65875.0,pass,,True,0.99489597,0.5,0.99489597,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
557,trade,1784713792835,65874.0,65875.0,pass,,True,0.99601008,0.5,0.99601008,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
558,trade,1784713792835,65874.0,65875.0,pass,,True,0.99747204,0.5,0.99747204,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
559,trade,1784713792835,65874.0,65875.0,pass,,True,0.99747781,0.5,0.99747781,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
560,trade,1784713792835,65874.0,65875.0,pass,,True,0.99830068,0.5,0.99830068,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
561,trade,1784713792835,65874.0,65875.0,pass,,True,0.99830994,0.5,0.99830994,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
562,trade,1784713792835,65874.0,65875.0,pass,,True,0.9986463,0.5,0.9986463,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
563,trade,1784713792835,65874.0,65875.0,pass,,True,0.9986475,0.5,0.9986475,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
564,trade,1784713792835,65874.0,65875.0,pass,,True,0.99864838,0.5,0.99864838,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
565,trade,1784713792835,65874.0,65875.0,pass,,True,0.99891006,0.5,0.99891006,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
566,book,1784713793091,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
567,trade,1784713793376,65874.0,65875.0,pass,,True,1.00319687,0.5,1.00319687,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
568,book,1784713793644,65874.0,65875.0,pass,,True,1.00318779,0.5,1.00318779,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
569,book,1784713794183,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
570,book,1784713794698,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
571,trade,1784713794698,65874.0,65875.0,pass,,True,1.00319322,0.5,1.00319322,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
572,trade,1784713794698,65874.0,65875.0,pass,,True,1.00319322,0.5,1.00319322,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
573,trade,1784713794698,65874.0,65875.0,pass,,True,1.00319322,0.5,1.00319322,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
574,book,1784713795262,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
575,trade,1784713795262,65874.0,65875.0,pass,,True,1.00318658,0.5,1.00318658,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
576,book,1784713795801,65874.0,65875.0,pass,,True,1.00318236,0.5,1.00318236,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
577,book,1784713796324,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
578,trade,1784713796405,65874.0,65875.0,pass,,True,1.00318646,0.5,1.00318646,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
579,trade,1784713796405,65874.0,65875.0,pass,,True,0.98544387,0.5,0.98544387,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
580,book,1784713796876,65874.0,65875.0,pass,,True,0.98545022,0.5,0.98545022,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
581,trade,1784713797010,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
582,book,1784713797416,65874.0,65875.0,pass,,True,1.003188,0.5,1.003188,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
583,trade,1784713797790,65874.0,65875.0,pass,,True,0.688188,0.5,0.688188,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
584,book,1784713798017,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
