event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,freshness_source,touch_stability_ms,last_touch_change_ms,top_reset_status,top_reset_reason,fresh_touch_evidence_status,inference_scope,shadow_action,shadow_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,fair_mid_px,edge_ticks,binance_source_age_ms,order_endpoint_called,private_endpoint_called,credential_read
679,trades,1782197392091,1782197392405321654,0.314395,buy,62893,62893,62894,1,0.005,21.13897,48,4227.794,110,0.00036,0.04138,0.04174,21.14397,0.001974085282943553173789028267,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
680,trades,1782197392915,1782197393098822365,0.183884,buy,62893,62893,62894,1,0.005,21.13897,48,4227.794,79,0.00036,0.04138,0.04174,21.14397,0.001974085282943553173789028267,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
681,trades,1782197393035,1782197393379177320,0.344218,buy,62893,62893,62894,1,0.005,21.13897,48,4227.794,73,0.00036,0.04564,0.046,21.14397,0.002175561164719775898282110692,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
682,l2Book,1782197393594,1782197393961165359,0.367244,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,71,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
683,trades,1782197393730,1782197393992330898,0.262373,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,73,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
684,trades,1782197394062,1782197394594115459,0.532162,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,68,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
685,trades,1782197394195,1782197394652584990,0.457632,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,69,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
686,trades,1782197394407,1782197394681903017,0.274935,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,69,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
687,trades,1782197394472,1782197394729435149,0.257467,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,70,0.02313,0,0.02313,14.98143,0.001543911362266485909556030366,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
688,trades,1782197395012,1782197395285929658,0.273984,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,39,0.05457,0,0.05457,14.98143,0.003642509426670217729549181887,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
689,trades,1782197396041,1782197396298790033,0.257836,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,15,0.11391,0,0.11391,14.98143,0.007603413025325352786749996496,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
690,trades,1782197396391,1782197396633503580,0.24255,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,16,0.24557,0,0.24557,14.98143,0.01639162616652749437136508331,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
691,trades,1782197396525,1782197396765925617,0.241068,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,72,4.61337,3.40996,8.02333,14.98143,0.5355516796460684994690093002,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
692,trades,1782197396932,1782197397190716640,0.258809,buy,62885,62885,62886,1,0.005,14.97643,60,2995.286,71,4.61337,3.41233,8.0257,14.98143,0.5357098754925264143676538221,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
693,l2Book,1782197399048,1782197399498785411,0.450895,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,58,1.92991,1.26056,3.19047,0.01108,287.9485559566787003610108303,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
694,trades,1782197399552,1782197399890690283,0.338727,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,2,0.00237,0,0.00237,0.01108,0.2138989169675090252707581227,touched_quote_without_depletion,,0.00059,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
695,trades,1782197399898,1782197400103655226,0.20568,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,3,0.00237,0,0.00237,0.01108,0.2138989169675090252707581227,touched_quote_without_depletion,,0.00059,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
696,trades,1782197400035,1782197400347436842,0.312462,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,5,0.00338,0,0.00338,0.01108,0.3050541516245487364620938628,touched_quote_without_depletion,,0.00084,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
697,trades,1782197400934,1782197401142814008,0.20884,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,6,0.00405,0,0.00405,0.01108,0.3655234657039711191335740072,touched_quote_without_depletion,,0.00101,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
698,trades,1782197401070,1782197401314539788,0.244558,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,7,0.00405,0,0.00405,0.01108,0.3655234657039711191335740072,touched_quote_without_depletion,,0.00101,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
699,trades,1782197401431,1782197401661156946,0.230174,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,8,0.00405,0,0.00405,0.01108,0.3655234657039711191335740072,touched_quote_without_depletion,,0.00101,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
700,trades,1782197402265,1782197402647864522,0.382935,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,22,0.01042,0,0.01042,0.01108,0.9404332129963898916967509025,depleted_visible_top_proxy_only,,0.0026,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
701,trades,1782197402844,1782197403131777835,0.287813,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,22,0.01042,0,0.01042,0.01108,0.9404332129963898916967509025,depleted_visible_top_proxy_only,,0.0026,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
702,trades,1782197402975,1782197403194307436,0.219332,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,22,0.01042,0,0.01042,0.01108,0.9404332129963898916967509025,depleted_visible_top_proxy_only,,0.0026,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
703,trades,1782197403179,1782197403388288525,0.209312,buy,62883,62883,62884,1,0.005,0.00608,2,1.216,20,0.00704,0,0.00704,0.01108,0.6353790613718411552346570397,depleted_visible_top_proxy_only,,0.00176,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
