schema_version,task_id,sample_sequence,event_sequence,event_type,monotonic_ns,audit_utc_ns,order_reference_token,source,classification,detail_code
skhynix_c6in_latency_v2,0822T002,64,8,terminal_confirm,596657611035126,1787456381298340727,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,64,9,cancel_response_end,596657775823915,1787456381463129601,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,64,10,final_open_orders_confirm,596657806781197,1787456381494086881,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,65,1,submit_call_start,596676320125191,1787456400007430900,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,65,2,submit_response_end,596676693185257,1787456400380491068,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,65,3,resting_confirm,596676713489874,1787456400400795684,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,65,4,risk_decision_ready,596676963553457,1787456400650860060,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,65,5,cancel_enqueue,596676963556432,1787456400650861746,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,65,6,cancel_call_start,596676963557943,1787456400650863241,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,65,7,terminal_observation_start,596676963558312,1787456400650863623,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,65,8,cancel_response_end,596677786497730,1787456401473803461,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,65,9,terminal_confirm,596683178996212,1787456406866301879,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,65,10,final_open_orders_confirm,596683215057467,1787456406902363306,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,66,1,submit_call_start,596696320313883,1787456420007619480,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,66,2,submit_response_end,596696707929654,1787456420395235359,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,66,3,resting_confirm,596696713633171,1787456420400938789,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,66,4,risk_decision_ready,596696963698750,1787456420651005493,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,66,5,cancel_enqueue,596696963701330,1787456420651006647,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,66,6,cancel_call_start,596696963703098,1787456420651008389,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,66,7,terminal_observation_start,596696963703464,1787456420651008861,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,66,8,cancel_response_end,596697625910734,1787456421313216557,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,66,9,terminal_confirm,596697670844945,1787456421358150585,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,66,10,final_open_orders_confirm,596697701770669,1787456421389076580,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,67,1,submit_call_start,596716319960843,1787456440007266543,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,67,2,submit_response_end,596716687532072,1787456440374837816,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,67,3,resting_confirm,596716696518813,1787456440383824594,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,67,4,risk_decision_ready,596716946577660,1787456440633884169,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,67,5,cancel_enqueue,596716946579827,1787456440633885140,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,67,6,cancel_call_start,596716946581436,1787456440633886731,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,67,7,terminal_observation_start,596716946581826,1787456440633887246,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,67,8,cancel_response_end,596717652287689,1787456441339593382,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,67,9,terminal_confirm,596717693795515,1787456441381101133,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,67,10,final_open_orders_confirm,596717735614645,1787456441422920568,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,68,1,submit_call_start,596736322804049,1787456460010109746,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,68,2,submit_response_end,596736748282152,1787456460435587909,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,68,3,resting_confirm,596736804769417,1787456460492075160,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,68,4,risk_decision_ready,596737054846325,1787456460742152905,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,68,5,cancel_enqueue,596737054849170,1787456460742154589,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,68,6,cancel_call_start,596737054850707,1787456460742156018,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,68,7,terminal_observation_start,596737054851068,1787456460742156463,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,68,8,cancel_response_end,596737806836582,1787456461494142451,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,68,9,terminal_confirm,596737879320192,1787456461566625697,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,68,10,final_open_orders_confirm,596737910891372,1787456461598197197,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,69,1,submit_call_start,596756320258996,1787456480007564687,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,69,2,submit_response_end,596756666543733,1787456480353849478,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,69,3,resting_confirm,596756671276090,1787456480358581637,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,69,4,risk_decision_ready,596756921350533,1787456480608656446,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,69,5,cancel_enqueue,596756921352222,1787456480608657528,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,69,6,cancel_call_start,596756921353254,1787456480608658548,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,69,7,terminal_observation_start,596756921353664,1787456480608659058,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,69,8,cancel_response_end,596757668171462,1787456481355477376,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,69,9,terminal_confirm,596757672699060,1787456481360004635,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,69,10,final_open_orders_confirm,596757703488143,1787456481390793986,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,70,1,submit_call_start,596776321348854,1787456500008654442,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,70,2,submit_response_end,596776728297296,1787456500415602987,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,70,3,resting_confirm,596776739512341,1787456500426818209,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,70,4,risk_decision_ready,596776989581845,1787456500676888075,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,70,5,cancel_enqueue,596776989584211,1787456500676889518,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,70,6,cancel_call_start,596776989585863,1787456500676891160,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,70,7,terminal_observation_start,596776989586326,1787456500676891732,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,70,8,cancel_response_end,596777650686516,1787456501337992261,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,70,9,terminal_confirm,596777692029013,1787456501379334560,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,70,10,final_open_orders_confirm,596777721713596,1787456501409019420,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,71,1,submit_call_start,596796323052933,1787456520010358656,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,71,2,submit_response_end,596796697794261,1787456520385100285,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,71,3,resting_confirm,596796737527160,1787456520424832871,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,71,4,risk_decision_ready,596796987589235,1787456520674895196,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,71,5,cancel_enqueue,596796987591468,1787456520674896780,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,71,6,cancel_call_start,596796987592946,1787456520674898253,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,71,7,terminal_observation_start,596796987593316,1787456520674898690,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,71,8,cancel_response_end,596797652898783,1787456521340204536,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,71,9,terminal_confirm,596803548642051,1787456527235947611,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,71,10,final_open_orders_confirm,596803593732306,1787456527281038111,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,72,1,submit_call_start,596816320885292,1787456540008190898,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,72,2,submit_response_end,596816716381045,1787456540403686752,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,72,3,resting_confirm,596816721057396,1787456540408362931,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,72,4,risk_decision_ready,596816971118688,1787456540658424745,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,72,5,cancel_enqueue,596816971120598,1787456540658425914,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,72,6,cancel_call_start,596816971121486,1787456540658426775,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,72,7,terminal_observation_start,596816971121764,1787456540658427139,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,72,8,cancel_response_end,596817647898976,1787456541335204872,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,72,9,terminal_confirm,596817657207471,1787456541344512954,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,72,10,final_open_orders_confirm,596817688473936,1787456541375779595,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,73,1,submit_call_start,596836320514632,1787456560007820347,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,73,2,submit_response_end,596836743883562,1787456560431189374,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,73,3,resting_confirm,596836749223413,1787456560436528944,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,73,4,risk_decision_ready,596836999290546,1787456560686596545,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,73,5,cancel_enqueue,596836999292328,1787456560686597652,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,73,6,cancel_call_start,596836999293519,1787456560686598828,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,73,7,terminal_observation_start,596836999293902,1787456560686599305,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,c6in_official_sdk,exact_reference_poll_started,
