entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_002373,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627625800000000,1787627626700000000,900,follow,200,,13.0
rev_002374,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627638700000000,1787627642900000000,4200,follow,200,,37.0
rev_002375,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627647800000000,1787627650500000000,2700,fail,300,,7.0
rev_002376,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627663100000000,1787627664900000000,1800,follow,100,,11.0
rev_002377,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627680700000000,1787627683700000000,3000,follow,100,,23.0
rev_002378,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627685300000000,1787627687200000000,1900,follow,700,,53.0
rev_002379,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627719900000000,1787627721100000000,1200,follow,100,,29.0
rev_002380,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627725100000000,1787627726000000000,900,none,,,-0.0
rev_002381,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627766600000000,1787627767700000000,1100,follow,100,,31.0
rev_002382,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627771800000000,1787627773200000000,1400,follow,500,,6.0
rev_002383,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627798400000000,1787627799600000000,1200,none,,,0.0
rev_002384,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627801800000000,1787627803900000000,2100,follow,1200,,6.0
rev_002385,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627806100000000,1787627807000000000,900,follow,300,,6.0
rev_002386,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627844600000000,1787627846900000000,2300,follow,400,,22.0
rev_002387,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627858900000000,1787627861500000000,2600,follow,100,,30.0
rev_002388,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627870300000000,1787627872400000000,2100,none,,,-0.0
rev_002389,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627877100000000,1787627878000000000,900,follow,300,,8.0
rev_002390,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627878900000000,1787627879800000000,900,follow,500,,4.0
rev_002391,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627906500000000,1787627907800000000,1300,follow,400,,10.0
rev_002392,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627922900000000,1787627924000000000,1100,follow,200,,14.0
rev_002393,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627925100000000,1787627926200000000,1100,follow,200,,26.0
rev_002394,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627947800000000,1787627949900000000,2100,follow,300,,37.0
rev_002395,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627950100000000,1787627951000000000,900,none,,,0.0
rev_002396,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627973200000000,1787627974100000000,900,follow,100,,24.0
rev_002397,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627985500000000,1787627987500000000,2000,follow,1100,,33.0
rev_002398,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628011300000000,1787628012900000000,1600,follow,200,,26.0
rev_002399,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628029400000000,1787628032300000000,2900,follow,500,,37.0
rev_002400,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628037600000000,1787628042000000000,4400,follow,100,,-22.5
rev_002401,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628061500000000,1787628062400000000,900,follow,200,,7.0
rev_002402,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628094700000000,1787628095700000000,1000,follow,100,,31.0
rev_002403,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628107500000000,1787628108400000000,900,follow,300,,8.0
rev_002404,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628146000000000,1787628147800000000,1800,fail,100,,44.0
rev_002405,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628158100000000,1787628159000000000,900,follow,100,,6.0
rev_002406,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628164000000000,1787628167400000000,3400,fail,100,,30.0
rev_002407,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628191700000000,1787628193400000000,1700,follow,100,,7.0
rev_002408,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628202600000000,1787628203500000000,900,none,,,-0.0
rev_002409,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628207800000000,1787628209300000000,1500,follow,500,,15.0
rev_002410,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628218700000000,1787628220100000000,1400,follow,500,,7.0
rev_002411,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628228300000000,1787628229300000000,1000,follow,100,,2.0
rev_002412,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628229400000000,1787628230800000000,1400,follow,500,,16.0
rev_002413,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628239200000000,1787628240100000000,900,none,,,0.0
rev_002414,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628257900000000,1787628260700000000,2800,follow,200,,74.0
rev_002415,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628264100000000,1787628266200000000,2100,follow,100,,25.0
rev_002416,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628276500000000,1787628277400000000,900,follow,100,,2.0
rev_002417,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628278800000000,1787628279700000000,900,follow,100,,15.0
rev_002418,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628320000000000,1787628321000000000,1000,follow,100,,22.0
rev_002419,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628343300000000,1787628349100000000,5800,follow,100,,49.0
rev_002420,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628350900000000,1787628351900000000,1000,follow,100,,14.0
rev_002421,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628357900000000,1787628359200000000,1300,follow,400,,29.0
rev_002422,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628379400000000,1787628382600000000,3200,follow,100,,15.0
rev_002423,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628407700000000,1787628409200000000,1500,fail,100,,53.0
rev_002424,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628409400000000,1787628411600000000,2200,follow,100,,15.5
rev_002425,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628436200000000,1787628439800000000,3600,follow,100,,23.0
rev_002426,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628455400000000,1787628456800000000,1400,follow,500,,37.0
rev_002427,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628484500000000,1787628486800000000,2300,follow,500,,20.0
rev_002428,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628508800000000,1787628510800000000,2000,follow,200,,9.0
rev_002429,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628535400000000,1787628536300000000,900,follow,700,,16.0
rev_002430,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628568200000000,1787628570100000000,1900,follow,1000,,12.0
rev_002431,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628581200000000,1787628583500000000,2300,fail,700,,-5.0
rev_002432,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628586600000000,1787628587500000000,900,follow,300,,10.0
rev_002433,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628589300000000,1787628590500000000,1200,follow,300,,18.0
rev_002434,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628594900000000,1787628596100000000,1200,fail,100,,48.0
rev_002435,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628609700000000,1787628611200000000,1500,follow,100,,101.0
rev_002436,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628646000000000,1787628647000000000,1000,follow,100,,10.0
rev_002437,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628673500000000,1787628676100000000,2600,follow,100,,16.0
rev_002438,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628680800000000,1787628683200000000,2400,follow,100,,25.0
rev_002439,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628691100000000,1787628692000000000,900,follow,200,,15.0
rev_002440,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628698200000000,1787628699100000000,900,follow,100,,10.0
rev_002441,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628754100000000,1787628755900000000,1800,follow,900,,11.0
rev_002442,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628765300000000,1787628766600000000,1300,follow,100,,15.0
rev_002443,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628771700000000,1787628773500000000,1800,fail,800,,37.0
rev_002444,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628785500000000,1787628786400000000,900,follow,600,,25.0
rev_002445,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628787400000000,1787628789800000000,2400,fail,400,,67.0
rev_002446,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628800400000000,1787628803400000000,3000,follow,100,,46.0
rev_002447,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628836800000000,1787628838200000000,1400,follow,300,,16.0
rev_002448,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628859000000000,1787628862100000000,3100,follow,200,,32.0
rev_002449,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628876300000000,1787628877800000000,1500,follow,100,,75.0
rev_002450,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628884400000000,1787628885300000000,900,none,,,-0.0
rev_002451,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628890400000000,1787628891600000000,1200,follow,100,,29.0
rev_002452,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628913500000000,1787628915400000000,1900,follow,900,,6.0
rev_002453,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628920100000000,1787628922600000000,2500,follow,100,,81.0
rev_002454,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628923800000000,1787628925500000000,1700,fail,300,,6.0
rev_002455,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628952800000000,1787628953700000000,900,follow,300,,33.0
rev_002456,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628953900000000,1787628954800000000,900,follow,100,,56.0
rev_002457,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628993100000000,1787628994000000000,900,follow,100,,35.0
rev_002458,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787628994300000000,1787628996600000000,2300,follow,300,,58.0
rev_002459,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787628997000000000,1787628999700000000,2700,follow,100,,34.0
rev_002460,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629044200000000,1787629045300000000,1100,follow,100,,24.0
rev_002461,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629069100000000,1787629070000000000,900,follow,100,,12.0
rev_002462,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629096300000000,1787629097600000000,1300,follow,400,,40.0
rev_002463,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629112400000000,1787629113900000000,1500,follow,100,,45.0
rev_002464,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629118900000000,1787629120100000000,1200,none,,,-0.0
rev_002465,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629133800000000,1787629135400000000,1600,follow,300,,55.0
rev_002466,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629142200000000,1787629144400000000,2200,follow,200,,20.0
rev_002467,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629157100000000,1787629158000000000,900,follow,500,,11.0
rev_002468,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629179500000000,1787629182600000000,3100,fail,100,,37.0
rev_002469,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629183200000000,1787629184100000000,900,follow,100,,6.0
rev_002470,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629195600000000,1787629196600000000,1000,follow,100,,24.0
rev_002471,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629197700000000,1787629198800000000,1100,follow,100,,39.0
rev_002472,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629204400000000,1787629205900000000,1500,follow,200,,44.0
rev_002473,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629230800000000,1787629233200000000,2400,fail,100,,44.0
rev_002474,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629245900000000,1787629247000000000,1100,follow,100,,21.0
rev_002475,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629259800000000,1787629262200000000,2400,follow,800,,15.0
rev_002476,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629296000000000,1787629300400000000,4400,follow,300,,27.0
rev_002477,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629305200000000,1787629308100000000,2900,follow,100,,41.0
rev_002478,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629334200000000,1787629335100000000,900,follow,100,,1.0
rev_002479,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629335700000000,1787629336900000000,1200,fail,100,,18.0
rev_002480,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629365800000000,1787629370700000000,4900,follow,100,,104.0
rev_002481,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629374600000000,1787629376000000000,1400,follow,300,,46.0
rev_002482,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629380800000000,1787629382500000000,1700,fail,500,,4.0
rev_002483,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629400100000000,1787629404400000000,4300,follow,1600,,53.0
rev_002484,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629404500000000,1787629405400000000,900,follow,200,,10.0
rev_002485,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629423700000000,1787629425600000000,1900,follow,700,,9.0
rev_002486,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629427800000000,1787629430100000000,2300,follow,200,,8.0
rev_002487,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629440500000000,1787629442400000000,1900,follow,400,,44.0
rev_002488,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629442500000000,1787629444800000000,2300,follow,1400,,16.0
rev_002489,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629453900000000,1787629454800000000,900,follow,100,,28.0
rev_002490,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629460100000000,1787629466800000000,6700,fail,500,,69.0
rev_002491,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629504900000000,1787629505900000000,1000,follow,300,,14.0
rev_002492,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629516300000000,1787629517600000000,1300,follow,100,,39.0
rev_002493,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629522700000000,1787629524900000000,2200,follow,100,,42.0
rev_002494,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629539300000000,1787629540200000000,900,follow,800,,5.0
rev_002495,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629565600000000,1787629566700000000,1100,follow,100,,30.0
rev_002496,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629571200000000,1787629577400000000,6200,follow,200,,58.0
rev_002497,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629584800000000,1787629586300000000,1500,follow,600,,25.0
rev_002498,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629590500000000,1787629591400000000,900,follow,200,,5.0
rev_002499,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787629609400000000,1787629610700000000,1300,follow,100,,30.0
rev_002500,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787629621700000000,1787629622700000000,1000,follow,200,,30.0
