entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_ts_ns,event_type,cause_code,event_time_ms,censor_reason,interval_ambiguous
rev_003688,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764730500000000,fail,2,700,,false
rev_003689,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764749400000000,fail,2,700,,false
rev_003690,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764763900000000,follow,1,200,,false
rev_003691,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764790900000000,fail,2,4300,,false
rev_003692,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764796100000000,follow,1,2300,,false
rev_003693,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764844000000000,follow,1,1300,,false
rev_003694,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764846400000000,fail,2,3200,,false
rev_003695,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764884500000000,follow,1,500,,false
rev_003696,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764900600000000,fail,2,6700,,false
rev_003697,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764911200000000,follow,1,4400,,false
rev_003698,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764927700000000,fail,2,1600,,false
rev_003699,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764940400000000,follow,1,3000,,false
rev_003700,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764944300000000,follow,1,3500,,false
rev_003701,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764995200000000,fail,2,1000,,false
rev_003702,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764997400000000,follow,1,200,,false
rev_003703,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765005000000000,follow,1,400,,false
rev_003704,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765021100000000,follow,1,1900,,false
rev_003705,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765034500000000,fail,2,800,,false
rev_003706,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765055600000000,fail,2,1100,,false
rev_003707,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765098300000000,fail,2,1500,,false
rev_003708,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765116700000000,follow,1,2100,,false
rev_003709,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765128100000000,follow,1,100,,false
rev_003710,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765155300000000,follow,1,2300,,false
rev_003711,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765169300000000,follow,1,1200,,false
rev_003712,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765178800000000,fail,2,7500,,false
rev_003713,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765224900000000,fail,2,6000,,false
rev_003714,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765232700000000,follow,1,3400,,false
rev_003715,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765243600000000,fail,2,1500,,false
rev_003716,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765246000000000,follow,1,500,,false
rev_003717,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765264600000000,follow,1,700,,false
rev_003718,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765271600000000,follow,1,200,,false
rev_003719,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765289400000000,follow,1,200,,false
rev_003720,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765321500000000,fail,2,1500,,false
rev_003721,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765327600000000,fail,2,10300,,false
rev_003722,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765344200000000,follow,1,200,,false
rev_003723,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765371600000000,follow,1,4900,,false
rev_003724,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765391700000000,fail,2,1000,,false
rev_003725,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765393600000000,fail,2,6800,,false
rev_003726,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765425300000000,fail,2,900,,false
rev_003727,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765427100000000,follow,1,1200,,false
rev_003728,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765432100000000,follow,1,100,,false
rev_003729,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765456800000000,follow,1,200,,false
rev_003730,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765462100000000,follow,1,300,,false
rev_003731,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765484900000000,fail,2,3200,,false
rev_003732,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765533100000000,follow,1,1400,,false
rev_003733,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765566700000000,follow,1,500,,false
rev_003734,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765572300000000,follow,1,1000,,false
rev_003735,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765599200000000,follow,1,2900,,false
rev_003736,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765611100000000,follow,1,5800,,false
rev_003737,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765623900000000,fail,2,6300,,false
rev_003738,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765631300000000,follow,1,1300,,false
rev_003739,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765642100000000,fail,2,500,,false
rev_003740,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765645200000000,follow,1,7200,,false
rev_003741,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765665000000000,fail,2,3900,,false
rev_003742,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765670700000000,follow,1,200,,false
rev_003743,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765741900000000,follow,1,100,,false
rev_003744,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765769800000000,follow,1,900,,false
rev_003745,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765792300000000,fail,2,3400,,false
rev_003746,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765813200000000,fail,2,1900,,false
rev_003747,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765819700000000,follow,1,200,,false
rev_003748,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765838600000000,follow,1,3100,,false
rev_003749,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765861500000000,follow,1,100,,false
rev_003750,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765906100000000,fail,2,1000,,false
rev_003751,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765914600000000,fail,2,1300,,false
rev_003752,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765916800000000,fail,2,3800,,false
rev_003753,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765921000000000,follow,1,1700,,false
rev_003754,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765932000000000,fail,2,1100,,false
rev_003755,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765942600000000,follow,1,5000,,false
rev_003756,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765979300000000,follow,1,800,,false
rev_003757,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765985900000000,fail,2,2400,,false
rev_003758,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765989200000000,follow,1,200,,false
rev_003759,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765991000000000,follow,1,1200,,false
rev_003760,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765995400000000,follow,1,300,,false
rev_003761,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766008500000000,follow,1,700,,false
rev_003762,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766011600000000,follow,1,1500,,false
rev_003763,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766015300000000,fail,2,4500,,false
rev_003764,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766020700000000,fail,2,700,,false
rev_003765,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766032000000000,follow,1,3200,,false
rev_003766,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766051300000000,follow,1,1900,,false
rev_003767,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766058200000000,follow,1,600,,false
rev_003768,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766066200000000,fail,2,600,,false
rev_003769,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766081300000000,follow,1,1400,,false
rev_003770,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766093000000000,follow,1,2600,,false
rev_003771,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766109300000000,fail,2,3600,,false
rev_003772,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766115000000000,follow,1,4100,,false
rev_003773,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766137900000000,fail,2,4300,,false
rev_003774,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766146300000000,follow,1,100,,false
rev_003775,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766158400000000,follow,1,100,,false
rev_003776,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766203700000000,follow,1,2200,,false
rev_003777,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766238600000000,follow,1,4100,,false
rev_003778,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766252900000000,follow,1,100,,false
rev_003779,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766255800000000,follow,1,500,,false
rev_003780,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766288600000000,follow,1,2900,,false
rev_003781,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766333200000000,fail,2,600,,false
rev_003782,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766351200000000,follow,1,3000,,false
rev_003783,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766379500000000,fail,2,1300,,false
rev_003784,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766389400000000,fail,2,1900,,false
rev_003785,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766393100000000,follow,1,2100,,false
rev_003786,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766403700000000,follow,1,1600,,false
rev_003787,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766473200000000,follow,1,4000,,false
rev_003788,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766489700000000,follow,1,500,,false
rev_003789,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766517000000000,fail,2,900,,false
rev_003790,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766519500000000,fail,2,1700,,false
rev_003791,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766532900000000,fail,2,500,,false
rev_003792,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766545500000000,follow,1,200,,false
rev_003793,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766572300000000,follow,1,100,,false
rev_003794,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766575400000000,follow,1,200,,false
rev_003795,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766597200000000,follow,1,200,,false
rev_003796,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766612000000000,fail,2,2800,,false
rev_003797,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791551000000000,follow,1,200,,false
rev_003798,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791553900000000,follow,1,100,,false
rev_003799,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791728800000000,follow,1,100,,false
rev_003800,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791743100000000,fail,2,200,,false
rev_003801,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791772300000000,fail,2,100,,false
rev_003802,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791776100000000,follow,1,200,,false
rev_003803,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791787200000000,fail,2,200,,false
rev_003804,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791852500000000,follow,1,100,,false
rev_003805,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791867000000000,fail,2,300,,false
rev_003806,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791872100000000,follow,1,300,,false
rev_003807,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791924200000000,follow,1,400,,false
rev_003808,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792237600000000,follow,1,100,,false
rev_003809,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792253300000000,follow,1,200,,false
rev_003810,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792292400000000,fail,2,100,,false
rev_003811,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792308600000000,follow,1,400,,false
rev_003812,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792349000000000,follow,1,300,,false
rev_003813,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792384300000000,fail,2,600,,false
rev_003814,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792396900000000,follow,1,200,,false
rev_003815,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792449200000000,follow,1,200,,false
rev_003816,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792598200000000,follow,1,100,,false
rev_003817,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792687400000000,fail,2,100,,false
rev_003818,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792907600000000,fail,2,200,,false
rev_003819,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792921500000000,follow,1,100,,false
rev_003820,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793014600000000,fail,2,400,,false
rev_003821,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793029200000000,follow,1,100,,false
rev_003822,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793074300000000,follow,1,500,,false
rev_003823,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793139700000000,follow,1,100,,false
rev_003824,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793301000000000,fail,2,300,,false
rev_003825,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793362500000000,follow,1,1100,,false
rev_003826,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793402500000000,fail,2,400,,false
rev_003827,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793453500000000,follow,1,100,,false
rev_003828,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793480400000000,follow,1,100,,false
rev_003829,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793539000000000,follow,1,100,,false
rev_003830,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793570400000000,fail,2,400,,false
rev_003831,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793575500000000,fail,2,400,,false
rev_003832,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793754300000000,fail,2,800,,false
rev_003833,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794021600000000,fail,2,100,,false
rev_003834,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794059200000000,fail,2,200,,false
rev_003835,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794090200000000,follow,1,300,,false
rev_003836,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794123400000000,fail,2,300,,false
rev_003837,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794277900000000,fail,2,1200,,false
rev_003838,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794298600000000,fail,2,100,,false
rev_003839,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794306100000000,fail,2,500,,false
rev_003840,reversal,1,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794366100000000,fail,2,200,,false
