row_id,sample_id,observed_regime,decision_id,action,block_reason,candidate_id,forecast_model_type,forecast_model_contract_hash,forecast_model_output_ticks,signal_score_units,signal_score,side,forecast_mid_px,fair_mid_px,reservation_px,quote_bid_px,quote_ask_px,post_only_invariant,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,order_endpoint_called,private_endpoint_called,credential_read
3929,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3929,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.62353563,forecast_move_ticks,-3.62353563,sell,60743.13764644,60743.13764644,60743.13764644,60743,60744,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3930,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3930,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.62687771,forecast_move_ticks,-3.62687771,sell,60743.13731223,60743.13731223,60743.13731223,60743,60744,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
3931,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3931,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.61886623,forecast_move_ticks,-3.61886623,sell,60743.13811338,60743.13811338,60743.13811338,60743,60744,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3932,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3932,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.61930322,forecast_move_ticks,-3.61930322,sell,60743.13806968,60743.13806968,60743.13806968,60743,60744,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
3933,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3933,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.62079675,forecast_move_ticks,-3.62079675,sell,60743.13792033,60743.13792033,60743.13792033,60743,60744,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3934,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3934,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.34539664,forecast_move_ticks,15.34539664,buy,60745.03453966,60745.03453966,60745.03453966,60743,60746,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3935,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3935,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.14577427,forecast_move_ticks,7.14577427,buy,60744.21457743,60744.21457743,60744.21457743,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3936,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3936,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.23743418,forecast_move_ticks,11.23743418,buy,60744.62374342,60744.62374342,60744.62374342,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3937,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3937,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.3965854,forecast_move_ticks,11.3965854,buy,60744.63965854,60744.63965854,60744.63965854,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3938,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3938,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.81216023,forecast_move_ticks,11.81216023,buy,60744.68121602,60744.68121602,60744.68121602,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3939,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3939,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.81258593,forecast_move_ticks,11.81258593,buy,60744.68125859,60744.68125859,60744.68125859,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3940,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3940,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.41636822,forecast_move_ticks,11.41636822,buy,60744.64163682,60744.64163682,60744.64163682,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3941,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3941,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.68578716,forecast_move_ticks,11.68578716,buy,60744.66857872,60744.66857872,60744.66857872,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3942,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3942,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.71537102,forecast_move_ticks,11.71537102,buy,60744.6715371,60744.6715371,60744.6715371,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3943,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3943,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.70107616,forecast_move_ticks,11.70107616,buy,60744.67010762,60744.67010762,60744.67010762,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3944,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3944,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.61239257,forecast_move_ticks,11.61239257,buy,60744.66123926,60744.66123926,60744.66123926,60743,60745,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
3945,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3945,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.63994555,forecast_move_ticks,11.63994555,buy,60744.66399455,60744.66399455,60744.66399455,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3946,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3946,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.59495376,forecast_move_ticks,11.59495376,buy,60744.65949538,60744.65949538,60744.65949538,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3947,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3947,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.72544244,forecast_move_ticks,11.72544244,buy,60744.67254424,60744.67254424,60744.67254424,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3948,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3948,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.63572741,forecast_move_ticks,11.63572741,buy,60744.66357274,60744.66357274,60744.66357274,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3949,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3949,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.64091444,forecast_move_ticks,11.64091444,buy,60744.66409144,60744.66409144,60744.66409144,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3950,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3950,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.59851601,forecast_move_ticks,11.59851601,buy,60744.6598516,60744.6598516,60744.6598516,60743,60745,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
3951,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3951,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.00645246,forecast_move_ticks,13.00645246,buy,60744.80064525,60744.80064525,60744.80064525,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3952,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3952,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.00143571,forecast_move_ticks,13.00143571,buy,60744.80014357,60744.80014357,60744.80014357,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3953,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3953,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.19926057,forecast_move_ticks,13.19926057,buy,60744.81992606,60744.81992606,60744.81992606,60743,60745,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3954,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3954,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.31031327,forecast_move_ticks,13.31031327,buy,60744.83103133,60744.83103133,60744.83103133,60743,60745,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
3955,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3955,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,12.78321764,forecast_move_ticks,12.78321764,buy,60744.77832176,60744.77832176,60744.77832176,60743,60745,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
3956,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3956,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.33001582,forecast_move_ticks,13.33001582,buy,60744.83300158,60744.83300158,60744.83300158,60743,60745,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
3957,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3957,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,29.57627956,forecast_move_ticks,29.57627956,buy,60746.45762796,60746.45762796,60746.45762796,60743,60747,True,50,50,48.5,binance_source_age_mid,basis_high,False,False,False
3958,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3958,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,28.84559769,forecast_move_ticks,28.84559769,buy,60746.38455977,60746.38455977,60746.38455977,60743,60747,True,50,50,48.5,binance_source_age_mid,basis_high,False,False,False
3959,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3959,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,18.00261544,forecast_move_ticks,18.00261544,buy,60750.30026154,60750.30026154,60750.30026154,60748,60751,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3960,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3960,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.29513861,forecast_move_ticks,15.29513861,buy,60750.02951386,60750.02951386,60750.02951386,60748,60751,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
3961,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3961,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.56507543,forecast_move_ticks,15.56507543,buy,60750.05650754,60750.05650754,60750.05650754,60748,60751,True,50,50,48.5,binance_source_age_high,basis_high,False,False,False
3962,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3962,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.54314171,forecast_move_ticks,15.54314171,buy,60750.05431417,60750.05431417,60750.05431417,60748,60751,True,50,50,48.5,binance_source_age_mid,basis_high,False,False,False
3963,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3963,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.07710967,forecast_move_ticks,-4.07710967,sell,60753.09228903,60753.09228903,60753.09228903,60753,60754,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
3964,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3964,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.8875419,forecast_move_ticks,-3.8875419,sell,60753.11124581,60753.11124581,60753.11124581,60753,60754,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3965,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3965,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.46184809,forecast_move_ticks,-3.46184809,sell,60753.15381519,60753.15381519,60753.15381519,60753,60754,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
3966,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3966,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.20492432,forecast_move_ticks,-4.20492432,sell,60753.07950757,60753.07950757,60753.07950757,60753,60754,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
3967,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3967,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.25321722,forecast_move_ticks,-4.25321722,sell,60753.07467828,60753.07467828,60753.07467828,60753,60754,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3968,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3968,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.32862285,forecast_move_ticks,-4.32862285,sell,60753.06713771,60753.06713771,60753.06713771,60753,60754,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
3969,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3969,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.42151787,forecast_move_ticks,-4.42151787,sell,60753.05784821,60753.05784821,60753.05784821,60753,60754,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
3970,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3970,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.16490398,forecast_move_ticks,-4.16490398,sell,60753.0835096,60753.0835096,60753.0835096,60753,60754,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3971,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3971,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.22087789,forecast_move_ticks,-4.22087789,sell,60753.07791221,60753.07791221,60753.07791221,60753,60754,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
3972,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3972,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-2.19400433,forecast_move_ticks,-2.19400433,sell,60753.28059957,60753.28059957,60753.28059957,60753,60754,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
3973,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3973,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.20624968,forecast_move_ticks,-3.20624968,sell,60753.17937503,60753.17937503,60753.17937503,60753,60754,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
