sample_set_id,sample_id,quote_side,threshold_ticks,persistence_count,horizon_ms,intent_count,positive_intent_count,positive_intent_rate,total_optimistic_mid_pnl_ticks,mean_optimistic_mid_pnl_ticks,median_optimistic_mid_pnl_ticks,min_optimistic_mid_pnl_ticks,max_optimistic_mid_pnl_ticks,total_optimistic_mid_pnl_usdc,mean_optimistic_mid_pnl_usdc,assumption_set
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,5000,100,89,0.89,22995,229.95,220,-225,775,22.995,0.22995,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,1,10000,100,78,0.78,22055,220.55,235,-625,895,22.055,0.22055,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,100,43,43,1,5545,128.953488,115,35,365,5.545,0.12895349,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,250,43,43,1,5545,128.953488,115,35,365,5.545,0.12895349,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,500,43,43,1,6950,161.627907,155,55,395,6.95,0.16162791,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,1000,43,43,1,8945,208.023256,205,55,425,8.945,0.20802326,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,5000,43,40,0.930233,9785,227.55814,235,-225,625,9.785,0.22755814,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,2,10000,43,35,0.813953,10915,253.837209,315,-465,895,10.915,0.25383721,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,100,19,19,1,2460,129.473684,105,35,365,2.46,0.12947368,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,250,19,19,1,2460,129.473684,105,35,365,2.46,0.12947368,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,500,19,19,1,3265,171.842105,165,75,365,3.265,0.17184211,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,1000,19,19,1,4000,210.526316,205,100,395,4,0.21052632,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,5000,19,18,0.947368,4165,219.210526,245,-225,465,4.165,0.21921053,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,buy,100,3,10000,19,16,0.842105,5125,269.736842,335,-385,815,5.125,0.26973684,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,100,2378,2245,0.944071,44235,18.601766,5,-145,435,44.235,0.01860177,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,250,2378,2243,0.94323,45715,19.224138,5,-145,435,45.715,0.01922414,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,500,2378,2218,0.932717,55820,23.473507,5,-145,435,55.82,0.02347351,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,1000,2377,2095,0.881363,78885,33.18679,5,-165,435,78.885,0.03318679,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,5000,2372,1506,0.634907,115280,48.600337,25,-615,815,115.28,0.04860034,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,1,10000,2367,1390,0.587241,116450,49.197296,25,-885,1205,116.45,0.0491973,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,100,2113,2061,0.97539,44775,21.190251,5,-85,435,44.775,0.02119025,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,250,2113,2058,0.973971,46130,21.831519,5,-85,435,46.13,0.02183152,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,500,2113,2033,0.962139,55695,26.358258,5,-115,435,55.695,0.02635826,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,1000,2112,1916,0.907197,76760,36.344697,5,-165,435,76.76,0.0363447,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,5000,2109,1358,0.643907,109780,52.053106,25,-615,815,109.78,0.05205311,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,2,10000,2107,1250,0.593261,109835,52.128619,25,-885,1205,109.835,0.05212862,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,100,1876,1837,0.979211,41215,21.969616,5,-85,435,41.215,0.02196962,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,250,1876,1835,0.978145,42540,22.675906,5,-85,435,42.54,0.02267591,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,500,1876,1811,0.965352,51125,27.252132,5,-85,435,51.125,0.02725213,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,1000,1876,1712,0.91258,69425,37.00693,5,-165,435,69.425,0.03700693,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,5000,1875,1220,0.650667,101335,54.045333,25,-615,815,101.335,0.05404533,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,50,3,10000,1875,1120,0.597333,100340,53.514667,25,-765,1195,100.34,0.05351467,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,100,2022,1957,0.967854,44005,21.763106,5,-105,435,44.005,0.02176311,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,250,2022,1958,0.968348,45535,22.519782,5,-105,435,45.535,0.02251978,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,500,2022,1943,0.96093,55980,27.68546,5,-75,435,55.98,0.02768546,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,1000,2021,1861,0.920831,80745,39.952994,5,-165,435,80.745,0.03995299,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,5000,2019,1341,0.66419,125195,62.00842,35,-615,815,125.195,0.06200842,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,1,10000,2015,1237,0.613896,131665,65.342432,45,-885,1205,131.665,0.06534243,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,100,1740,1725,0.991379,43150,24.798851,5,-65,435,43.15,0.02479885,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,250,1740,1725,0.991379,44505,25.577586,5,-65,435,44.505,0.02557759,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,500,1740,1708,0.981609,54020,31.045977,5,-65,435,54.02,0.03104598,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,1000,1739,1636,0.940771,75265,43.280621,5,-165,435,75.265,0.04328062,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,5000,1739,1174,0.675101,115605,66.477861,35,-615,815,115.605,0.06647786,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,2,10000,1737,1086,0.625216,120865,69.582614,45,-885,1205,120.865,0.06958261,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,100,1502,1492,0.993342,38080,25.352863,5,-65,435,38.08,0.02535286,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,250,1502,1492,0.993342,39305,26.168442,5,-65,435,39.305,0.02616844,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,500,1502,1476,0.98269,47670,31.737683,5,-65,435,47.67,0.03173768,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,1000,1502,1419,0.94474,65345,43.505326,5,-165,435,65.345,0.04350533,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,5000,1502,1023,0.681092,103375,68.8249,35,-615,815,103.375,0.0688249,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,75,3,10000,1502,944,0.628495,107155,71.341545,45,-755,1195,107.155,0.07134154,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,100,1611,1576,0.978274,41890,26.002483,5,-105,435,41.89,0.02600248,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,250,1611,1577,0.978895,43450,26.970826,5,-105,435,43.45,0.02697083,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,500,1611,1571,0.975171,53980,33.507138,5,-75,435,53.98,0.03350714,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,1000,1610,1539,0.955901,80495,49.996894,15,-130,435,80.495,0.04999689,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,5000,1610,1135,0.704969,127800,79.378882,55,-615,815,127.8,0.07937888,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,1,10000,1608,1027,0.638682,133490,83.016169,65,-885,1205,133.49,0.08301617,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,100,1337,1334,0.997756,39815,29.779357,5,-25,435,39.815,0.02977936,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,250,1337,1334,0.997756,41100,30.740464,5,-25,435,41.1,0.03074046,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,500,1337,1326,0.991773,50560,37.816006,5,-45,435,50.56,0.03781601,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,1000,1337,1296,0.969334,71715,53.638743,25,-130,435,71.715,0.05363874,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,5000,1337,953,0.71279,110350,82.535527,65,-615,815,110.35,0.08253553,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,2,10000,1336,862,0.64521,110890,83.001497,65,-885,1205,110.89,0.0830015,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,100,1112,1111,0.999101,33690,30.296763,5,-5,435,33.69,0.03029676,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,250,1112,1111,0.999101,34765,31.263489,5,-5,435,34.765,0.03126349,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,500,1112,1104,0.992806,42865,38.547662,5,-45,435,42.865,0.03854766,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,1000,1112,1078,0.969424,59045,53.098022,15,-130,435,59.045,0.05309802,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,5000,1112,795,0.714928,90230,81.142086,60,-615,815,90.23,0.08114209,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_b_event,sell,100,3,10000,1112,714,0.642086,86175,77.495504,55,-655,1195,86.175,0.0774955,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,100,164,158,0.963415,14470,88.231707,75,-125,385,14.47,0.08823171,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,250,164,157,0.957317,14710,89.695122,75,-125,385,14.71,0.08969512,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,500,164,157,0.957317,17935,109.359756,95,-125,385,17.935,0.10935976,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,1000,164,161,0.981707,28325,172.713415,155,-95,595,28.325,0.17271341,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,5000,164,139,0.847561,45180,275.487805,205,-195,1665,45.18,0.2754878,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,1,10000,164,138,0.841463,50240,306.341463,195,-305,2105,50.24,0.30634146,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,100,96,93,0.96875,10260,106.875,90,-105,355,10.26,0.106875,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,250,96,93,0.96875,10590,110.3125,95,-105,355,10.59,0.1103125,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,500,96,93,0.96875,12380,128.958333,115,-105,375,12.38,0.12895833,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,1000,96,94,0.979167,18890,196.770833,175,-25,595,18.89,0.19677083,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,5000,96,83,0.864583,30875,321.614583,220,-195,1665,30.875,0.32161458,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,2,10000,96,83,0.864583,33885,352.96875,225,-305,2105,33.885,0.35296875,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,100,59,58,0.983051,7270,123.220339,95,-25,355,7.27,0.12322034,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,250,59,57,0.966102,7250,122.881356,95,-25,355,7.25,0.12288136,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,500,59,57,0.966102,8520,144.40678,145,-25,375,8.52,0.14440678,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,1000,59,57,0.966102,12675,214.830508,185,-25,595,12.675,0.21483051,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,5000,59,51,0.864407,20980,355.59322,245,-195,1665,20.98,0.35559322,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,50,3,10000,59,50,0.847458,22130,375.084746,235,-305,2075,22.13,0.37508475,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,100,125,119,0.952,12360,98.88,85,-125,385,12.36,0.09888,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,250,125,118,0.944,12590,100.72,85,-125,385,12.59,0.10072,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,500,125,118,0.944,15185,121.48,115,-125,385,15.185,0.12148,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,1000,125,122,0.976,23890,191.12,165,-95,595,23.89,0.19112,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,5000,125,109,0.872,38345,306.76,215,-125,1665,38.345,0.30676,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,1,10000,125,105,0.84,41885,335.08,225,-265,2105,41.885,0.33508,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,100,66,63,0.954545,7685,116.439394,97.5,-105,355,7.685,0.11643939,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,250,66,64,0.969697,8035,121.742424,102.5,-105,355,8.035,0.12174242,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,500,66,64,0.969697,9505,144.015152,140,-105,375,9.505,0.14401515,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,1000,66,65,0.984848,14765,223.712121,195,-25,595,14.765,0.22371212,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,5000,66,59,0.893939,24165,366.136364,245,-125,1665,24.165,0.36613636,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,2,10000,66,56,0.848485,25770,390.454545,230,-265,2105,25.77,0.39045455,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,100,37,37,1,5225,141.216216,135,5,355,5.225,0.14121622,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,250,37,37,1,5225,141.216216,135,5,355,5.225,0.14121622,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,500,37,37,1,6415,173.378378,175,5,375,6.415,0.17337838,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,1000,37,37,1,9550,258.108108,215,85,595,9.55,0.25810811,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,5000,37,32,0.864865,15410,416.486486,245,-125,1665,15.41,0.41648649,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,75,3,10000,37,32,0.864865,16160,436.756757,235,-205,2075,16.16,0.43675676,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,100,101,96,0.950495,10690,105.841584,85,-125,355,10.69,0.10584158,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,250,101,96,0.950495,10910,108.019802,85,-125,355,10.91,0.1080198,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,500,101,96,0.950495,13405,132.722772,135,-125,375,13.405,0.13272277,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,1000,101,99,0.980198,20770,205.643564,175,-25,595,20.77,0.20564356,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,5000,101,91,0.90099,35205,348.564356,245,-125,1665,35.205,0.34856436,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,1,10000,101,90,0.891089,39675,392.821782,235,-145,2105,39.675,0.39282178,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,2,100,55,53,0.963636,6695,121.727273,100,-35,355,6.695,0.12172727,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,2,250,55,54,0.981818,6875,125,100,-25,355,6.875,0.125,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,2,500,55,54,0.981818,8295,150.818182,155,-25,375,8.295,0.15081818,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,2,1000,55,54,0.981818,13020,236.727273,195,-25,595,13.02,0.23672727,unconstrained_all_intents
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_c_event,buy,100,2,5000,55,50,0.909091,22370,406.727273,245,-125,1665,22.37,0.40672727,unconstrained_all_intents
