hyperliquid_decision_seq,hyperliquid_decision_ts,hyperliquid_joined_raw_seq,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,hyperliquid_join_age_ms,hyperliquid_join_age_bucket,hyperliquid_future_join,hyperliquid_missing_join,hyperliquid_reconnect_recovery_crossed,hyperliquid_coin,hyperliquid_best_bid_px,hyperliquid_best_ask_px,hyperliquid_mid_px,hyperliquid_spread_ticks,hyperliquid_bid_topn_px,hyperliquid_ask_topn_px,hyperliquid_bid_topn_qtys,hyperliquid_ask_topn_qtys,hyperliquid_bid_topn_order_count,hyperliquid_ask_topn_order_count,hyperliquid_top5_bid_qty,hyperliquid_top5_ask_qty,hyperliquid_top5_imbalance,hyperliquid_top5_microprice_px,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,hyperliquid_trade_pressure_status,hyperliquid_trade_pressure_bucket
2263,1780379437538146252,4177,1780379437342484827,1780379436766000000,195.661425,warm_50_250ms,false,false,false,BTC,70419,70420,70419.5,10,70419.0|70418.0|70417.0|70416.0|70415.0,70420.0|70421.0|70422.0|70423.0|70424.0,0.00017|0.37136|0.00017|0.00054|0.71991,20.12536|3.66225|3.41903|2.94231|3.40698,1|2|1|3|4,74|15|8|8|9,1.09215,33.55593,-0.93695755,70419.03152123,-4.68478773,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2264,1780379438038146252,4179,1780379437628714950,1780379437309000000,409.431302,watch_250ms_to_stale_limit,false,false,false,BTC,70419,70420,70419.5,10,70419.0|70418.0|70417.0|70416.0|70415.0,70420.0|70421.0|70422.0|70423.0|70424.0,0.00017|0.37136|0.00017|0.00054|0.00904,23.18798|4.03743|0.64686|2.94246|7.53366,1|2|1|3|3,79|15|6|9|12,0.38128,38.34839,-0.9803107,70419.00984465,-4.90155351,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2265,1780379438538146252,4180,1780379438210310904,1780379437848000000,327.835348,watch_250ms_to_stale_limit,false,false,false,BTC,70419,70420,70419.5,10,70419.0|70418.0|70417.0|70416.0|70415.0,70420.0|70421.0|70422.0|70423.0|70424.0,0.00017|0.00017|0.00017|0.00054|0.38023,23.37082|3.52547|0.64686|4.36407|7.53366,1|1|1|3|4,82|14|6|10|12,0.38128,39.44088,-0.98085086,70419.00957457,-4.90425431,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2266,1780379439038146252,4182,1780379438723250833,1780379438387000000,314.895419,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.37295|0.33128|1.66451|1.26067|1.19338,23.99097|24.10626|14.58598|16.08572|14.39706,2|5|7|5|5,108|128|132|135|49,4.82279,93.16599,-0.90156444,70415.04921778,-4.50782222,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2267,1780379439538146252,4184,1780379439263596662,1780379438921000000,274.549590,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39413|0.33128|0.95362|1.97157|1.19338,21.81984|3.10371|0.152|0.26006|6.53215,4|5|6|6|5,75|10|2|4|16,4.84398,31.86776,-0.73610731,70415.13194635,-3.68053653,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2268,1780379440038146252,4187,1780379439770421143,1780379439456000000,267.725109,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,1.90546|0.33128|0.95062|1.26067|1.19338,13.96877|2.40652|1.21828|0.86927|2.07412,11|5|5|5|5,54|10|3|5|8,5.64141,20.53696,-0.5690022,70415.2154989,-2.84501098,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2269,1780379440538146252,4189,1780379440301237500,1780379439988000000,236.908752,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,1.90546|0.33128|0.43904|1.26067|1.69993,12.33799|1.48292|0.152|0.93663|3.14037,11|5|4|5|6,48|9|2|5|9,5.63638,18.04991,-0.52408081,70415.2379596,-2.62040404,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2270,1780379441038146252,4192,1780379440893816804,1780379440535000000,144.329448,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.78104|0.79798|0.44578|1.26067|1.69993,11.70019|1.75695|0.1563|4.19866|4.01666,10|7|5|5|6,45|8|3|12|12,5.9854,21.82876,-0.5696149,70415.21519255,-2.84807451,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2271,1780379441538146252,4195,1780379441392913417,1780379441069000000,145.232835,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.60294|0.79798|0.44578|1.26067|3.50613,12.54095|1.33092|0.1563|4.12247|4.01666,10|7|5|5|8,49|7|3|11|12,7.6135,22.1673,-0.48869742,70415.25565129,-2.44348708,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2272,1780379442038146252,4195,1780379441392913417,1780379441069000000,645.232835,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.60294|0.79798|0.44578|1.26067|3.50613,12.54095|1.33092|0.1563|4.12247|4.01666,10|7|5|5|8,49|7|3|11|12,7.6135,22.1673,-0.48869742,70415.25565129,-2.44348708,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2273,1780379442538146252,4197,1780379442446344580,1780379442114000000,91.801672,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.46099|0.33128|0.44578|1.26067|3.40613,12.55443|1.33107|0.15645|4.12247|4.00246,8|5|5|5|7,50|8|4|11|11,6.90485,22.16688,-0.52497839,70415.23751081,-2.62489195,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2274,1780379443038146252,4198,1780379443002476363,1780379442660000000,35.669889,fresh_0_50ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,1.35228|1.04216|0.44578|1.26067|1.69993,12.55443|1.33107|0.71085|0.86729|3.41164,7|6|5|5|6,50|8|1|5|10,5.80082,18.87528,-0.52984305,70415.23507848,-2.64921523,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2275,1780379443538146252,4200,1780379443515389719,1780379443198000000,22.756533,fresh_0_50ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,2.03838|0.33128|0.44578|1.26067|1.69993,12.37573|1.33107|0.00015|0.93841|3.41164,14|5|5|5|6,49|8|1|6|10,5.77604,18.057,-0.51529138,70415.24235431,-2.57645689,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2276,1780379444038146252,4201,1780379444028822245,1780379443734000000,9.324007,fresh_0_50ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.78322|0.5443|0.44578|1.26067|1.69993,12.37573|1.33107|0.94671|3.41164|4.00246,11|6|5|5|6,49|8|5|10|11,5.7339,22.06761,-0.58751161,70415.20624419,-2.93755807,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2277,1780379444538146252,4201,1780379444028822245,1780379443734000000,509.324007,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70419.0|70420.0|70421.0,1.78322|0.5443|0.44578|1.26067|1.69993,12.37573|1.33107|0.94671|3.41164|4.00246,11|6|5|5|6,49|8|5|10|11,5.7339,22.06761,-0.58751161,70415.20624419,-2.93755807,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2278,1780379445038146252,4202,1780379444620374026,1780379444285000000,417.772226,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39493|0.5443|1.15667|1.26067|1.69993,12.55519|1.32072|1.06627|2.35893|3.26963,5|6|6|5|6,51|7|1|7|9,5.0565,20.57074,-0.60538084,70415.19730958,-3.02690418,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2279,1780379445538146252,4205,1780379445142876732,1780379444817000000,395.269520,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39478|0.5443|1.15667|1.26067|1.69993,14.72434|1.62342|1.06642|2.28896|3.26963,5|6|6|5|6,53|8|2|6|9,5.05635,22.97277,-0.63920737,70415.18039632,-3.19603684,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2280,1780379446038146252,4206,1780379445668625791,1780379445352000000,369.520461,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39478|0.33128|1.15667|1.26067|1.69993,14.72434|1.62342|1.07611|2.35893|3.25997,5|5|6|5|6,53|8|3|6|8,4.84333,23.04277,-0.65263483,70415.17368259,-3.26317413,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2281,1780379446538146252,4208,1780379446220227268,1780379445890000000,317.918984,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39478|0.33128|1.15667|1.26067|1.69993,14.72334|1.62342|1.07611|2.36869|2.19373,5|5|6|5|6,53|8|3|6|7,4.84333,21.98529,-0.63894304,70415.18052848,-3.1947152,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2282,1780379447038146252,4210,1780379446727505356,1780379446425000000,310.640896,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39443|0.75732|0.44578|1.97157|1.69993,14.72334|1.62342|1.07611|2.28881|3.25997,5|7|5|6|6,53|8|3|5|8,5.26903,22.97165,-0.62684822,70415.18657589,-3.1342411,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2283,1780379447538146252,4211,1780379447424189709,1780379446980000000,113.956543,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,1.58253|0.5443|0.74004|1.26067|2.83531,11.8037|1.62342|0.00981|1.9334|3.79665,9|6|6|5|7,48|8|2|5|8,6.96285,19.16698,-0.46705738,70415.26647131,-2.33528691,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2284,1780379448038146252,4212,1780379447783815317,1780379447526000000,254.330935,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.60093|0.33128|1.15667|1.26067|2.83531,14.61567|1.32072|0.00981|2.01569|4.86289,7|5|6|5|7,51|7|2|6|9,6.18486,22.82478,-0.57359967,70415.21320016,-2.86799836,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2285,1780379448538146252,4214,1780379448458268626,1780379448065000000,79.877626,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,1.2609|0.5443|1.15667|1.26067|3.51528,14.61567|0.69364|0.62578|1.9334|3.79665,11|6|6|5|8,51|6|3|5|8,7.73782,21.66514,-0.47367068,70415.26316466,-2.36835339,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2286,1780379449038146252,4215,1780379448882346984,1780379448569000000,155.799268,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39376|0.5443|0.44578|1.97157|1.69993,15.93541|3.10071|1.43151|0.1563|4.8629,5|6|5|6|6,54|9|3|3|9,5.05534,25.48683,-0.66896,70415.16552,-3.34479999,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2287,1780379449538146252,4216,1780379449383679165,1780379449086000000,154.467087,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.39376|0.33128|1.15666|1.26067|1.69993,14.86911|1.32356|1.78696|0.1563|6.28456,5|5|6|5|6,53|7|4|3|10,4.8423,24.42049,-0.66904728,70415.16547636,-3.34523639,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2288,1780379450038146252,4218,1780379449951412148,1780379449646000000,86.734104,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.86159|1.50166|0.44578|1.26067|1.69993,14.52715|1.32356|0.00981|1.93341|3.79665,11|8|5|5|6,51|7|2|5|8,5.76963,21.59058,-0.57824666,70415.21087667,-2.89123329,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2289,1780379450538146252,4220,1780379450482929251,1780379450176000000,55.217001,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.93891|1.04216|0.44578|1.26067|1.69993,14.79533|1.32356|0.00981|1.93341|3.79665,10|6|5|5|6,51|7|2|5|8,5.38745,21.85876,-0.60453582,70415.19773209,-3.02267912,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2290,1780379451038146252,4222,1780379450985440612,1780379450717000000,52.705640,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.51494|0.57777|1.15666|1.26067|1.69993,14.77437|1.32356|0.00981|1.93341|3.79665,8|6|6|5|6,53|7|2|5|8,5.20997,21.8378,-0.61475789,70415.19262106,-3.07378945,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2291,1780379451538146252,4222,1780379450985440612,1780379450717000000,552.705640,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.51494|0.57777|1.15666|1.26067|1.69993,14.77437|1.32356|0.00981|1.93341|3.79665,8|6|6|5|6,53|7|2|5|8,5.20997,21.8378,-0.61475789,70415.19262106,-3.07378945,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2292,1780379452038146252,4224,1780379451590845614,1780379451265000000,447.300638,watch_250ms_to_stale_limit,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.00033|0.00039|0.00017|1.39078|0.00117,20.55077|1.32356|2.58308|2.12535|4.16607,2|2|1|5|2,72|7|7|6|9,1.39284,30.74883,-0.9133312,70415.0433344,-4.566656,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2293,1780379452538146252,4226,1780379452321338042,1780379451802000000,216.808210,warm_50_250ms,false,false,false,BTC,70415,70416,70415.5,10,70415.0|70414.0|70413.0|70412.0|70411.0,70416.0|70417.0|70418.0|70419.0|70420.0,0.00014|0.00039|0.00017|0.00039|0.22928,25.79514|1.69511|6.9968|0.46714|4.16907,1|2|1|2|2,80|8|9|5|10,0.23037,39.12326,-0.98829231,70415.00585384,-4.94146156,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2294,1780379453038146252,4228,1780379452716464997,1780379452307000000,321.681255,watch_250ms_to_stale_limit,false,false,false,BTC,70412,70413,70412.5,10,70412.0|70411.0|70410.0|70409.0|70408.0,70413.0|70414.0|70415.0|70416.0|70417.0,0.00017|0.22928|0.01743|0.00017|0.00339,41.90919|16.81425|8.51402|10.56696|2.48614,1|2|3|1|3,236|40|39|43|8,0.25044,80.29056,-0.99378106,70412.00310947,-4.96890528,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2295,1780379453538146252,4230,1780379453160033194,1780379452837000000,378.113058,watch_250ms_to_stale_limit,false,false,false,BTC,70410,70411,70410.5,10,70410.0|70409.0|70408.0|70407.0|70406.0,70411.0|70412.0|70413.0|70414.0|70415.0,0.24628|0.00017|0.00339|0.00017|0.00059,10.60414|41.64109|28.52975|3.15973|2.3489,3|1|3|1|3,82|305|82|10|11,0.2506,86.28361,-0.99420807,70410.00289596,-4.97104036,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2296,1780379454038146252,4234,1780379453771639401,1780379453364000000,266.506851,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.72107|0.00039|1.61136|0.51556|0.4064,7.1465|3.76767|5.32293|4.7565|5.50793,5|2|4|3|4,48|26|39|36|35,3.25478,26.50153,-0.78123766,70400.10938117,-3.9061883,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2297,1780379454538146252,4236,1780379454224416898,1780379453872000000,313.729354,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,1.33923|0.08129|1.64507|0.51556|1.8285,18.91659|0.03774|1.7981|1.827|9.13461,12|4|5|3|5,71|5|6|8|9,5.40965,31.71404,-0.70856076,70400.14571962,-3.5428038,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2298,1780379455038146252,4238,1780379454742318214,1780379454430000000,295.828038,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.11269|0.08129|2.35611|0.51556|1.82875,18.21585|1.07751|2.997|0.27408|2.76605,7|4|6|3|6,65|3|4|3|4,4.8944,25.33049,-0.67613447,70400.16193276,-3.38067235,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2299,1780379455538146252,4239,1780379455326152990,1780379454977000000,211.993262,warm_50_250ms,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.03497|0.06781|1.13843|0.00039|1.11771,16.51351|0.37253|0.0835|3.17229|3.37898,5|3|4|2|6,60|3|4|5|3,2.35931,23.52081,-0.81767395,70400.09116302,-4.08836976,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2300,1780379456038146252,4241,1780379455863661937,1780379455518000000,174.484315,warm_50_250ms,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.0341|0.77884|1.13843|0.71143|1.82879,15.80355|0.37268|2.75503|2.49892|5.21672,5|4|4|3|6,59|4|7|4|6,4.49159,26.6469,-0.71150881,70400.14424559,-3.55754406,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2301,1780379456538146252,4244,1780379456470177768,1780379456060000000,67.968484,warm_50_250ms,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.58762|0.06781|1.13843|0.71817|0.42013,13.57485|0.37268|2.75519|2.78309|5.21673,7|3|4|4|6,57|4|8|5|6,2.93216,24.70254,-0.78779144,70400.10610428,-3.93895718,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2302,1780379457038146252,4245,1780379456970290055,1780379456603000000,67.856197,warm_50_250ms,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.3136|0.77867|1.13843|0.00713|0.42013,12.15416|0.37268|2.75178|3.84958|5.21673,6|3|4|3|6,54|4|7|6|6,2.65796,24.34493,-0.80313515,70400.09843243,-4.01567573,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2303,1780379457538146252,4246,1780379457493955586,1780379457173000000,44.190666,fresh_0_50ms,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.13611|0.77867|1.13843|0.00713|0.42013,12.50832|0.37268|2.74212|2.26674|2.44388,5|3|4|3|6,56|4|6|6|4,2.48047,20.33374,-0.78255044,70400.10872478,-3.91275218,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2304,1780379458038146252,4246,1780379457493955586,1780379457173000000,544.190666,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.13611|0.77867|1.13843|0.00713|0.42013,12.50832|0.37268|2.74212|2.26674|2.44388,5|3|4|3|6,56|4|6|6|4,2.48047,20.33374,-0.78255044,70400.10872478,-3.91275218,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2305,1780379458538146252,4247,1780379458048355309,1780379457732000000,489.790943,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.13611|0.71142|1.13843|0.00713|0.41988,12.36628|0.37268|2.03111|2.97773|2.4441,5|3|4|3|5,55|4|5|7|5,2.41297,20.1919,-0.78650884,70400.10674558,-3.93254418,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2306,1780379459038146252,4250,1780379458661433285,1780379458268000000,376.712967,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.02145|0.00039|1.13843|0.71818|0.48731,12.50816|2.15021|2.03452|1.20025|3.51057,4|2|4|4|6,56|6|6|5|6,2.36576,21.40371,-0.80094129,70400.09952935,-4.00470646,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2307,1780379459538146252,4251,1780379459120763377,1780379458809000000,417.382875,watch_250ms_to_stale_limit,false,false,false,BTC,70400,70401,70400.5,10,70400.0|70399.0|70398.0|70397.0|70396.0,70401.0|70402.0|70403.0|70404.0|70405.0,0.02145|0.00039|1.13843|0.71818|0.48731,13.57469|1.08369|2.03452|1.20025|3.51057,4|2|4|4|6,57|5|6|5|6,2.36576,21.40372,-0.80094138,70400.09952931,-4.00470688,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
